name,control_1,control_2,control_3,knockdown_1,knockdown_2,knockdown_3,knockdown_4
Ptpn5,2,3,1,10,10,9,9
Mir7056,0,0,0,0,0,0,0
Gm14377,0,1,0,0,0,1,0
Mrgpra6,0,0,1,0,0,0,0
Mrgpra9,0,0,0,0,0,0,0
Mrgpra1,0,0,0,0,0,0,0
Gm25326,0,0,0,0,0,0,0
Mrgpra2a,0,0,0,0,0,0,0
Mrgpra2b,0,0,0,0,0,0,0
Mrgpra3,0,0,0,0,0,0,0
Mrgpra4,0,0,0,0,0,0,0
Mrgprx1,0,0,0,0,0,0,0
Gm51464,0,0,0,0,0,0,0
Mrgprb5,0,0,0,0,0,0,0
Mrgprb4,0,0,0,0,0,0,0
Mrgprb13,0,0,0,0,0,0,0
Mrgprb8,0,0,0,0,0,0,0
Gm51465,0,0,0,0,0,0,0
Mrgprb1,0,0,0,0,0,0,0
Mrgprx2,0,0,0,0,0,0,0
Mrgprb2,0,0,0,0,0,0,1
Mrgprb3,0,0,0,0,0,0,0
Gm45086,0,0,0,1,1,0,1
Gm32263,0,0,0,0,0,1,0
Zdhhc13,11,20,30,27,12,33,28
Csrp3,1,0,1,0,0,1,0
E2f8,10,20,7,23,6,34,36
Gm2788,4,3,5,6,0,11,11
Nav2,2,2,2,5,3,5,7
Gm32849,0,0,1,0,0,0,0
9130015G15Rik,0,0,0,0,0,0,0
Gm51448,0,0,0,0,0,0,0
Gm51447,0,0,0,0,0,0,0
Gm32694,0,0,0,0,0,0,0
Dbx1,0,0,0,0,0,0,0
Gm45985,0,0,0,0,0,0,0
Gm32962,0,0,0,0,0,0,0
Htatip2,226,118,229,130,101,282,149
Gm45986,2,1,1,0,2,2,0
Prmt3,128,109,106,149,75,207,155
Slc6a5,0,0,0,0,0,0,0
Nell1,0,0,0,0,0,0,0
Nell1os,0,0,0,0,0,0,0
4933405O20Rik,0,0,0,0,0,0,0
Gm33015,0,0,0,0,0,0,0
Gm9354,9,3,8,6,3,6,3
Gm33190,0,0,0,0,0,0,0
Ano5,0,1,0,0,0,1,0
Gm33136,0,0,0,0,0,0,0
Slc17a6,0,0,0,0,0,0,0
Gm42402,0,0,0,0,0,0,0
Gm33290,0,0,0,0,0,0,0
Fancf,12,14,12,19,8,31,11
Gas2,9,7,11,24,14,23,19
Svip,18,7,2,11,12,16,11
Ccdc179,0,0,0,0,0,0,0
Gm51482,0,0,0,0,0,0,0
Gm53388,0,0,0,0,0,0,0
Gm20074,0,0,0,0,0,0,0
Gm33898,0,0,0,0,0,0,0
Gm22444,0,0,0,0,0,0,0
Gm33990,0,0,0,0,0,0,0
Gm51512,0,0,0,0,0,0,0
Mir6238,0,0,0,0,0,0,0
Gm6290,0,0,0,0,0,0,0
Luzp2,0,0,0,0,0,0,0
Gm24116,0,0,0,0,0,0,0
Gm26482,0,0,0,0,0,0,0
Siglech,2,1,1,0,0,0,0
Tubgcp5,31,20,36,36,24,39,31
Cyfip1,280,204,336,236,185,352,287
Nipa2,41,22,58,46,18,84,52
A230056P14Rik,3,1,2,0,0,6,3
Nipa1,63,31,83,50,23,76,58
Gm34121,0,4,1,0,0,1,2
Herc2,145,121,147,101,65,169,156
Gm51510,0,0,0,0,0,0,0
Oca2,0,0,0,0,0,0,0
Gabrg3,0,0,5,7,4,2,17
Gm39017,1,0,0,0,0,0,0
Gm9962,0,0,0,0,0,1,0
Gabra5,0,0,0,0,0,0,1
Mir6389,0,0,0,0,0,0,0
Gabrb3,11,19,28,26,10,36,37
Gm34272,0,0,0,0,0,0,0
Gm23911,0,0,0,0,0,0,0
Gm26288,0,0,0,0,0,0,0
n-TEttc7,0,0,0,0,0,0,0
Atp10a,248,234,220,135,101,277,214
Gm39019,0,0,0,0,0,0,0
Gm9375,0,0,0,0,0,0,0
Ube3a,50,57,161,80,68,166,109
Snhg14,0,0,1,0,1,0,0
Gm25499,0,0,0,0,0,0,0
Gm57512,0,0,0,0,0,0,0
Gm22496,0,0,0,0,0,0,0
Gm25648,0,0,0,0,0,0,0
Gm24306,0,0,0,0,0,0,0
Gm25934,0,0,0,0,0,0,0
Gm25156,0,0,0,0,0,0,0
Gm26488,0,0,0,0,0,0,0
Gm24220,0,0,0,0,0,0,0
Gm24653,0,0,0,0,0,0,0
Gm24969,0,0,0,0,0,0,0
Gm24417,0,0,0,0,0,0,0
Gm25121,0,0,0,0,0,0,0
Gm24657,0,0,0,0,0,0,0
Gm26230,0,0,0,0,0,0,0
Gm23922,0,0,0,0,0,0,0
Gm25314,0,0,0,0,0,0,0
Gm26096,0,0,0,0,0,0,0
Gm22996,0,0,0,0,0,0,0
Gm26499,0,0,0,0,0,0,0
Gm25646,0,0,0,0,0,0,0
Gm26498,0,0,0,0,0,0,0
Gm23660,0,0,0,0,0,0,0
Gm23933,0,0,0,0,0,0,0
Gm24862,0,0,0,0,0,0,0
Gm24866,0,0,0,0,0,0,0
Gm22348,0,0,0,0,0,0,0
Gm26466,0,0,0,0,0,0,0
Gm24799,0,0,0,0,0,0,0
Gm24088,0,0,0,0,0,0,0
Gm25463,0,0,0,0,0,0,0
Gm25229,0,0,0,0,0,0,0
Gm24528,0,0,0,0,0,0,0
Gm23356,0,0,0,0,0,0,0
Gm25449,0,0,0,0,0,0,0
Gm24872,0,0,0,0,0,0,0
Gm26337,0,0,0,0,0,0,0
Gm23145,0,0,0,0,0,0,0
Gm22130,0,0,0,0,0,0,0
Gm25988,0,0,0,0,0,0,0
Gm25221,0,0,0,0,0,0,0
Gm26389,0,0,0,0,0,0,0
Gm23471,0,0,0,0,0,0,0
Gm25120,0,0,0,0,0,0,0
Gm24418,0,0,0,0,0,0,0
Gm23687,0,0,0,0,0,0,0
Gm22393,0,0,0,0,0,0,0
Gm24639,0,0,0,0,0,0,0
Gm24566,0,0,0,0,0,0,0
Gm22111,0,0,0,0,0,0,0
Gm23076,0,0,0,0,0,0,0
Gm25874,0,0,0,0,0,0,0
Gm25088,0,0,0,0,0,0,0
Gm22510,0,0,0,0,0,0,0
Gm24027,0,0,0,0,0,0,0
Gm22524,0,0,0,0,0,0,0
Gm22630,0,0,0,0,0,0,0
Gm25741,0,0,0,0,0,0,0
Gm26059,0,0,0,0,0,0,0
Gm25175,0,0,0,0,0,0,0
Gm22511,0,0,0,0,0,0,0
Gm25077,0,0,0,0,0,0,0
Gm22834,0,0,0,0,0,0,0
Gm24926,0,0,0,0,0,0,0
Gm26200,0,0,0,0,0,0,0
Gm22632,0,0,0,0,0,0,0
Gm23254,0,0,0,0,0,0,0
Gm26390,0,0,0,0,0,0,0
Gm26366,0,0,0,0,0,0,0
Gm26336,0,0,0,0,0,0,0
Gm26283,0,0,0,0,0,0,0
Gm25098,0,0,0,0,0,0,0
Gm24702,0,0,0,0,0,0,0
Gm26432,0,0,0,0,0,0,0
Gm25462,0,0,0,0,0,0,0
Gm24495,0,0,0,0,0,0,0
Gm25523,0,0,0,0,0,0,0
Gm22255,0,0,0,0,0,0,0
Gm23449,0,0,0,0,0,0,0
Gm23310,0,0,0,0,0,0,0
Gm25461,0,0,0,0,0,0,0
Gm24310,0,0,0,0,0,0,0
Gm22909,0,0,0,0,0,0,0
Gm25823,0,0,0,0,0,0,0
Gm25647,0,0,0,0,0,0,0
Gm22252,0,0,0,0,0,0,0
Gm26392,0,0,0,0,0,0,0
Gm24219,0,0,0,0,0,0,0
Gm25230,0,0,0,0,0,0,0
Gm22627,0,0,0,0,0,0,0
Gm24585,0,0,0,0,0,0,0
Gm23305,0,0,0,0,0,0,0
Gm24206,0,0,0,0,0,0,0
Gm25085,0,0,0,0,0,0,0
Gm25209,0,0,0,0,0,0,0
Gm23682,0,0,0,0,0,0,0
Gm24654,0,0,0,0,0,0,0
Gm26334,0,0,0,0,0,0,0
Gm25742,0,0,0,0,0,0,0
Gm25585,0,0,0,0,0,0,0
Gm25840,0,0,0,0,0,0,0
Gm25089,0,0,0,0,0,0,0
Gm24040,0,0,0,0,0,0,0
Gm22050,0,0,0,0,0,0,0
Gm23286,0,0,0,0,0,0,0
Gm24021,0,0,0,0,0,0,0
Gm22274,0,0,0,0,0,0,0
Gm24652,0,0,0,0,0,0,0
Gm23618,0,0,0,0,0,0,0
Gm23688,0,0,0,0,0,0,0
Gm24570,0,0,0,0,0,0,0
Gm26467,0,0,0,0,0,0,0
Gm25194,0,0,0,0,0,0,0
Gm22640,0,0,0,0,0,0,0
Gm24952,0,0,0,0,0,0,0
Gm25087,0,0,0,0,0,0,0
Gm23944,0,0,0,0,0,0,0
Gm22629,0,0,0,0,0,0,0
Gm26374,0,0,0,0,0,0,0
Gm26284,0,0,0,0,0,0,0
Gm25452,0,0,0,0,0,0,0
Gm25984,0,0,0,0,0,0,0
Gm25146,0,0,0,0,0,0,0
Gm24759,0,0,0,0,0,0,0
Gm24100,0,0,0,0,0,0,0
Gm22253,0,0,0,0,0,0,0
Gm25017,0,0,0,0,0,0,0
Gm23575,0,0,0,0,0,0,0
Gm22391,0,0,0,0,0,0,0
Gm22449,0,0,0,0,0,0,0
Gm24137,0,0,0,0,0,0,0
Gm22912,0,0,0,0,0,0,0
Gm25710,0,0,0,0,0,0,0
Gm26434,0,0,0,0,0,0,0
Gm23560,0,0,0,0,0,0,0
Gm25870,0,0,0,0,0,0,0
Ipw,0,0,0,0,0,0,0
Gm23862,0,0,0,0,0,0,0
Gm26504,0,0,0,0,0,0,0
Gm22285,0,0,0,0,0,0,0
Gm22131,0,0,0,0,0,0,0
Gm24153,0,0,0,0,0,0,0
Gm26365,0,0,0,0,0,0,0
Gm24609,0,0,0,0,0,0,0
Gm24264,0,0,0,0,0,0,0
Gm25155,0,0,0,0,0,0,0
Gm25816,0,0,0,0,0,0,0
Gm23141,0,0,0,0,0,0,0
Gm23767,0,0,0,0,0,0,0
Gm22417,0,0,0,0,0,0,0
Gm22584,0,0,0,0,0,0,0
Gm26270,0,0,0,0,0,0,0
Gm23089,0,0,0,0,0,0,0
Gm24711,0,0,0,0,0,0,0
Gm26188,0,0,0,0,0,0,0
Gm23265,0,0,0,0,0,0,0
Gm24518,0,0,0,0,0,0,0
Gm25944,0,0,0,0,0,0,0
Gm23047,0,0,0,0,0,0,0
Gm23953,0,0,0,0,0,0,0
Gm26332,0,0,0,0,0,0,0
Gm26032,0,0,0,0,0,0,0
Gm22863,0,0,0,0,0,0,0
Gm24618,0,0,0,0,0,0,0
Gm22046,0,0,0,0,0,0,0
Gm24760,0,0,0,0,0,0,0
Gm25350,0,0,0,0,0,0,0
Gm26502,0,0,0,0,0,0,0
Gm23313,0,0,0,0,0,0,0
Gm25471,0,0,0,0,0,0,0
Gm22776,0,0,0,0,0,0,0
Gm23446,0,0,0,0,0,0,0
Gm25210,0,0,0,0,0,0,0
Gm22128,0,0,0,0,0,0,0
Gm22851,0,0,0,0,0,0,0
Gm25074,0,0,0,0,0,0,0
Gm25157,0,0,0,0,0,0,0
Gm22631,0,0,0,0,0,0,0
Gm25474,0,0,0,0,0,0,0
Gm22941,0,0,0,0,0,0,0
Gm26246,0,0,0,0,0,0,0
Gm22047,0,0,0,0,0,0,0
Gm25597,0,0,0,0,0,0,0
Gm26097,0,0,0,0,0,0,0
Gm22258,0,0,0,0,0,0,0
Gm26201,0,0,0,0,0,0,0
Gm23619,0,0,0,0,0,0,0
Gm22812,0,0,0,0,0,0,0
Gm26433,0,0,0,0,0,0,0
Snord116l17,0,0,0,0,0,0,0
Gm25615,0,0,0,0,0,0,0
Snord116l16,0,0,0,0,0,0,0
Snord116l15,0,0,0,0,0,0,0
Snord116l14,0,0,0,0,0,0,0
Snord116l13,0,0,0,0,0,0,0
Snord116l2,0,0,0,0,0,0,0
Snord116l8,0,0,0,0,0,0,0
Snord116l7,0,0,0,0,0,0,0
Snord116l6,0,0,0,0,0,0,0
Snord116l5,0,0,0,0,0,0,0
Snord116l4,0,0,0,0,0,0,0
Snord116l3,0,0,0,0,0,0,0
Snord116l1,0,0,0,0,0,0,0
Snord116l9,0,0,0,0,0,0,0
Snord116l10,0,0,0,0,0,0,0
Snord116l11,0,0,0,0,0,0,0
Snord116l12,0,0,0,0,0,0,0
Gm22373,0,0,0,0,0,0,0
Snord64,0,0,0,0,0,0,0
Snord107,0,0,0,0,0,0,0
Snrpn,0,0,0,0,0,0,0
Snurf,0,0,0,0,0,0,0
Gm7367,20,18,21,47,16,64,57
Gm3198,0,0,0,0,0,0,0
Gm7394,0,0,0,0,0,0,0
Gm29729,0,0,0,0,0,0,0
Gm53389,0,0,0,0,0,0,0
Gm51483,0,1,0,1,1,2,0
A230006K03Rik,0,0,0,0,0,0,0
Gm31652,0,0,0,0,0,0,0
B230209E15Rik,0,0,0,6,0,3,2
Mir344d-1,0,0,0,0,0,0,0
Mir344d-2,0,0,0,0,0,0,0
A230057D06Rik,1,0,0,1,1,1,0
Mir344d-3,0,0,0,0,0,0,0
Mir344e,0,0,0,0,0,0,0
Mir344h-1,0,0,0,0,0,0,0
Mir344h-2,0,0,0,0,0,0,0
Mir344b,0,0,0,0,0,0,0
Mir344c,0,0,0,0,0,0,0
Mir344,0,0,0,0,0,0,0
Gm3257,0,0,3,1,0,0,0
Mir344-2,0,0,0,0,0,0,0
A330076H08Rik,0,0,1,0,0,1,0
Mir344g,0,0,0,0,0,0,0
Gm23431,0,0,0,0,0,0,0
Mir344f,0,0,0,0,0,0,0
Gm53390,0,0,0,0,0,0,0
Mir344i,0,0,0,0,0,0,0
Gm42395,0,0,0,0,0,0,0
Gm32061,0,0,0,0,0,0,0
Ndn,599,351,806,247,158,513,317
Magel2,0,0,0,0,0,0,0
Mkrn3,5,0,0,1,0,0,3
Peg12,13,20,13,13,7,12,23
Gm22494,0,0,0,0,0,0,0
Potefam2,0,0,0,0,0,0,0
Gm5333,0,0,0,0,0,0,1
Chrna7,0,0,0,0,0,0,0
4930554H23Rik,0,0,0,0,0,0,0
Otud7a,3,1,2,1,0,3,8
Gm39023,0,0,1,0,0,0,0
Gm44720,0,0,0,0,0,0,0
Gm32345,0,0,0,0,0,0,0
Klf13,686,364,667,440,262,741,550
Gm27252,0,1,1,4,0,4,2
Gm53391,3,4,8,3,2,4,4
E030018B13Rik,0,0,0,0,0,0,0
Gm39024,0,0,0,0,0,0,0
Gm51514,0,0,0,0,0,0,0
Gm32633,0,0,0,0,0,0,0
Gm20670,0,0,0,0,0,0,0
Gm45988,0,0,0,0,0,0,0
Trpm1,0,1,0,0,0,0,0
Mir211,0,0,0,0,0,0,0
Mir6416,0,0,0,0,0,0,0
Mtmr10,67,46,62,45,48,56,61
Fan1,35,18,42,34,26,34,28
Mphosph10,80,60,116,105,30,150,99
Mcee,133,80,209,86,60,160,97
Apba2,1,0,0,0,6,1,0
Entrep2,0,0,0,0,2,0,0
Nsmce3,143,83,131,101,65,170,111
Gm51521,0,0,0,0,0,0,0
Gm32963,0,0,0,0,0,0,0
1810049I09Rik,0,0,0,0,0,0,0
Tjp1,58,41,57,64,31,88,80
BC046251,0,0,0,0,0,0,0
Tars3,13,7,12,11,8,23,14
Gm51484,0,0,0,0,0,1,0
Gm33234,1,0,0,1,0,0,0
Tm2d3,187,126,202,125,67,292,165
Gm51485,0,0,0,0,0,0,0
1810008I18Rik,0,1,0,0,0,0,0
Gm20684,8,0,6,2,1,1,1
Pcsk6,197,162,437,39,43,128,37
Gm51486,0,0,0,0,0,0,0
Snrpa1,189,146,204,234,136,286,244
Selenos,567,530,851,606,343,1092,703
Chsy1,214,198,258,203,165,288,281
Gm23042,0,0,0,0,0,0,0
Gm33442,1,0,0,1,1,0,0
Lrrk1,331,243,368,172,161,391,247
Gm45989,2,0,2,5,2,5,2
Mir7057,0,0,0,0,0,0,0
Aldh1a3,60,60,73,163,121,185,204
Gm33515,0,0,0,0,0,0,0
Gm53392,0,0,0,0,0,0,0
Gm33570,0,0,0,0,0,0,0
Asb7,80,42,72,54,38,64,62
Lins1,40,22,54,36,25,55,36
Cers3,0,0,2,1,0,2,1
Gm33627,0,0,0,0,0,0,0
Adamts17,13,4,12,2,5,17,9
Gm51511,0,0,0,0,0,0,0
Gm53393,1,0,2,0,0,0,0
1700112J16Rik,3,6,4,2,0,1,1
Lysmd4,20,11,18,11,12,13,15
Mef2a,154,92,211,139,104,267,177
Gm51462,0,0,0,0,0,0,0
Gm33926,0,1,0,0,0,0,0
Gm34079,3,0,3,4,3,0,0
Lrrc28,37,25,39,40,17,62,34
Gm23233,0,0,0,0,0,0,0
Gm32983,0,0,0,2,0,0,0
Ttc23,124,56,142,75,56,146,78
Gm34140,0,2,1,0,0,0,0
Synm,54,28,64,16,7,24,14
4833412C05Rik,3,0,0,0,1,3,0
Gm34350,0,0,0,0,0,0,0
Gm39027,0,0,0,0,0,0,0
Igf1r,96,91,130,95,74,129,125
Gm51487,4,5,2,2,0,3,1
Pgpep1l,6,5,10,8,1,1,8
Altre,0,3,4,2,0,0,0
Fam169b,2,2,4,2,0,1,6
Gm16158,0,0,0,0,0,0,0
4933436H12Rik,0,0,0,0,0,0,0
Gm34549,0,0,0,0,0,0,2
Gm5334,0,0,0,0,0,0,0
Arrdc4,92,61,131,76,51,132,84
Gm34612,0,0,0,0,0,0,0
Gm34664,0,0,0,0,0,0,0
Gm23795,0,0,0,0,0,0,0
Gm44691,1,0,2,0,1,0,0
Gm34782,0,0,0,0,0,0,0
Gm39029,0,0,0,0,0,0,0
Gm34838,0,0,0,0,0,0,0
Gm38584,0,0,0,0,0,0,0
4930402F11Rik,0,0,0,0,0,0,0
Gm23815,0,0,0,0,0,0,0
Gm7627,0,0,0,0,0,0,0
Gm35209,0,0,0,0,0,0,0
Gm24120,0,0,0,0,0,0,0
Gm29683,0,0,4,1,0,1,0
Gm35271,0,0,0,0,0,0,0
Gm35325,0,0,0,0,0,0,0
Nr2f2,748,651,707,589,357,779,654
B130024G19Rik,11,3,18,12,6,9,7
Gm28258,4,0,0,1,0,0,0
Gm44812,0,0,0,0,0,1,0
Gm35842,0,0,0,0,0,0,0
Gm35894,0,0,0,0,0,0,0
Gm39031,0,0,0,0,0,0,0
Gm39032,0,0,0,0,0,0,0
Gm34783,0,0,0,0,0,0,0
Gm42397,0,0,0,0,0,0,0
Gm45990,0,0,0,0,0,0,0
Gm36011,0,0,0,0,0,0,0
Gm39033,0,0,0,0,0,0,0
Gm36071,0,0,0,0,0,0,0
6030442E23Rik,0,0,0,0,0,0,0
Gm36212,0,0,0,0,0,0,0
Gm39034,0,0,0,0,0,0,0
Gm29328,0,0,0,0,0,0,0
Gm36260,0,0,0,0,0,0,0
Gm44689,0,0,0,0,0,0,0
Gm7675,0,0,0,0,0,0,0
4930441H08Rik,0,0,0,0,0,0,0
Gm36633,0,0,0,0,0,0,0
1700011C11Rik,0,0,0,0,0,0,0
Mctp2,4,3,10,1,2,12,6
Gm36696,1,1,0,2,0,1,0
Gm39035,0,0,0,0,0,0,0
Rpl17-ps10,14,7,24,18,8,28,14
Gm36865,0,0,0,0,0,0,0
Gm6567,0,0,0,0,0,0,0
Gm20083,0,0,0,0,0,0,0
Gm30075,0,1,0,3,0,1,0
4930429H19Rik,3,1,2,0,0,2,0
A730056A06Rik,8,6,17,6,0,7,3
Rgma,214,130,232,95,81,163,97
Gm44758,4,9,7,4,5,9,8
Chd2,204,147,174,163,138,249,177
Chaserr,94,53,129,115,109,130,140
Gm30149,2,0,0,0,1,1,0
Gm39036,0,0,0,0,0,0,0
Gm26176,0,0,0,0,0,0,0
Gm4971,0,0,0,0,0,0,0
Fam174b,52,87,83,18,13,47,52
Gm30236,0,0,0,0,1,1,0
Gm10619,0,0,0,0,0,0,0
Mir7234,0,0,0,0,0,0,0
Gm21269,0,0,0,0,0,0,0
St8sia2,12,9,14,22,6,8,12
Gm51466,0,0,0,0,0,0,0
Slco3a1,410,309,541,193,107,427,249
Gm53360,0,1,0,0,0,1,2
Gm39037,0,0,0,0,0,0,0
Gm30459,0,0,0,0,0,0,0
0610006L08Rik,0,0,0,0,0,0,0
Gm53361,0,0,0,0,0,0,0
4930533N22Rik,0,0,0,0,0,0,0
Sv2b,0,1,0,0,0,0,0
1500012K07Rik,0,0,0,0,0,0,0
Gm46017,0,0,0,0,0,0,0
Akap13,353,250,402,276,257,426,302
AU020206,45,37,64,96,65,81,72
Gm51489,0,0,0,0,0,0,0
Klhl25,38,32,43,47,41,62,55
Gm51413,0,0,0,0,0,0,0
Gm51518,0,0,0,0,0,0,0
Agbl1,0,0,0,0,0,0,0
Gm30774,0,0,0,0,0,0,0
Gm33069,0,0,0,0,0,0,0
Gm23239,0,0,0,0,0,0,0
Gm53379,0,0,0,0,0,0,0
Gm46012,0,0,0,0,0,0,0
Ntrk3,13,0,5,1,0,7,3
Gm39038,0,0,0,0,0,0,0
Gm9885,0,0,0,0,0,0,0
E430016F16Rik,0,0,0,0,0,0,0
Gm30892,0,0,1,0,0,0,0
Mrpl46,95,84,100,87,44,134,85
Mrps11,244,215,262,272,160,401,299
Det1,31,16,49,25,26,60,30
Gm57212,0,0,0,0,0,0,0
Mir7-2,0,0,0,0,0,0,0
Gm39039,3,0,0,0,0,2,0
Aen,31,35,27,29,19,42,36
Isg20,300,202,321,256,215,490,315
Gm31213,0,2,0,0,1,0,0
Gm26633,0,0,0,0,0,0,0
Acan,4,4,3,11,3,14,2
Hapln3,1,5,2,0,2,4,1
Mfge8,1429,1359,1579,1378,842,2743,1543
Gm39040,0,0,0,0,0,0,0
Gm31510,0,0,0,1,0,1,0
Abhd2,172,172,184,142,161,226,218
Gm39041,0,3,1,1,1,2,0
Gm24224,0,2,1,5,2,5,0
Rlbp1,0,1,0,1,0,0,0
Fanci,6,6,20,12,5,8,12
Gm31653,0,1,0,0,0,0,0
Gm16017,1,0,0,0,0,0,0
Polg,118,80,137,99,84,135,110
n-TRtcg5,0,0,0,0,0,0,0
Mir9-3hg,0,0,0,0,0,0,0
Mir9-3,0,0,0,0,0,0,0
Mir9b-3,0,0,0,0,0,0,0
Gm31740,0,0,0,0,0,0,0
Rhcg,0,0,0,0,0,0,0
Ticrr,5,14,5,16,6,10,11
Kif7,8,3,7,2,4,6,3
LOC118567517,1,0,0,0,0,0,0
Plin1,0,0,3,0,1,0,0
Pex11a,70,29,33,64,39,104,87
Wdr93,0,0,1,1,4,1,1
Gm44705,5,2,2,2,6,148,7
Mesp1,0,0,0,0,0,3,0
Mesp2,3,0,5,1,0,5,1
Anpep,157,151,257,95,54,164,82
Ap3s2,122,75,107,111,59,159,145
5430400D12Rik,25,20,19,19,16,17,24
Arpin,6,1,6,12,3,19,4
Gm31966,0,0,0,1,1,2,3
Zfp710,141,84,106,68,60,123,103
Gm21057,0,0,0,0,0,0,0
Idh2,442,404,528,662,271,1028,708
Gm53380,0,0,0,0,0,0,0
Gm45202,1,0,0,0,0,0,0
Sema4b,68,43,45,86,62,125,105
Cib1,366,262,435,389,208,666,403
Gdpgp1,1,2,3,5,2,7,6
Ttll13,4,3,3,2,3,2,6
Ngrn,73,35,63,53,44,61,58
Vps33b,55,26,44,43,25,64,46
Prc1,67,123,93,191,59,278,183
Rccd1,28,28,33,19,17,26,31
Unc45a,394,356,391,341,273,688,457
Hddc3,56,39,58,23,22,67,47
Man2a2,473,291,439,244,172,398,233
Fes,130,122,160,117,86,208,130
Furin,438,524,515,598,351,755,729
Gm44851,2,0,1,3,1,0,0
Blm,10,16,22,21,15,30,36
Ndufab1-ps,2,2,4,4,1,6,3
Gm42398,0,0,0,0,0,0,0
Crtc3,315,243,351,242,198,383,235
Gm15880,0,0,0,0,0,0,1
Iqgap1,1232,1213,1336,1231,884,1730,1414
Zscan2,4,6,4,9,4,2,7
Wdr73,63,29,47,50,35,68,59
Gm32112,0,3,0,1,1,1,1
Nmb,25,15,40,17,5,38,36
Gm51451,0,0,0,0,0,0,0
Sec11a,707,465,795,496,324,1003,674
Gm32178,1,3,2,1,0,4,1
Zfp592,204,151,238,138,132,235,183
Alpk3,2,1,2,0,0,2,1
Gm51490,0,0,0,0,0,0,0
Slc28a1,1,0,0,2,0,2,0
Ndufs6b,73,33,88,31,43,83,50
Gm44968,0,1,2,0,0,1,2
Pde8a,150,84,195,79,58,159,93
Rps17,6264,4969,9892,5911,4619,9704,7011
Cpeb1,48,36,68,37,32,86,38
Ap3b2,2,1,2,0,0,3,0
BC048679,0,0,0,0,0,0,0
Gm45991,0,0,0,0,0,0,0
2900076A07Rik,4,3,16,7,2,7,6
Mir1839,0,0,0,0,0,0,0
Fsd2,0,0,0,0,0,2,0
Whamm,105,63,112,77,71,105,92
Homer2,3,11,3,1,9,4,3
Mir12203,0,0,0,0,0,0,0
Gm32579,0,0,0,0,0,0,0
Gm42400,0,0,0,0,0,0,0
Ramac,55,43,67,46,29,69,61
3110040N11Rik,105,78,141,96,77,221,110
Btbd1,178,109,255,148,106,326,206
Gm32695,0,0,0,0,0,0,0
Gm51491,0,1,1,2,0,0,0
Tm6sf1,1,3,2,1,2,3,0
Hdgfl3,125,71,136,127,78,172,139
Bnc1,45,10,6,37,21,50,41
Gm46013,0,0,0,0,0,0,0
Gm20744,1,0,0,0,1,3,2
Gm32850,0,0,0,0,0,0,0
Sh3gl3,0,3,5,4,5,11,6
Gm32903,0,0,0,0,0,0,0
Gm51492,0,0,0,0,0,0,0
Adamtsl3,17,13,42,18,5,14,19
Saxo2,4,3,5,1,2,9,4
Efl1,58,51,69,52,51,67,57
4933406J10Rik,0,0,0,0,2,0,0
Gm29796,0,0,0,0,0,0,0
Gm36584,0,0,0,0,0,0,0
1700010L04Rik,0,0,0,0,0,0,0
Mex3b,51,74,92,63,41,112,59
4933430H16Rik,0,0,0,0,0,0,0
Gm45992,0,0,0,0,0,0,0
Gm22934,0,0,0,0,0,0,0
Gm36817,0,0,0,0,0,0,0
A530021J07Rik,0,0,2,0,2,0,0
Gm29976,0,0,0,0,0,0,0
Gm10610,0,0,0,1,0,0,0
Tmc3,22,7,24,9,3,20,6
Gm16638,0,0,1,0,0,1,0
Stard5,105,67,88,95,66,187,87
Il16,46,22,25,26,34,57,41
Cfap161,0,0,0,1,2,0,0
Gm39043,0,1,0,0,1,1,1
Tlnrd1,84,54,67,38,31,104,59
Mesd,528,303,591,364,207,633,419
Cemip,30,35,27,16,17,42,26
Gm30440,0,0,0,0,0,1,0
Abhd17c,72,56,58,61,35,176,97
Gm53174,0,0,0,0,0,0,0
Gm26708,0,0,0,0,0,0,0
Gm39044,0,0,0,0,0,0,0
Gm22177,0,0,0,0,0,0,0
Gm44827,0,0,0,0,0,0,0
Gm53173,0,0,0,0,0,0,0
Arnt2,8,8,6,2,2,11,9
Gm25790,0,0,0,0,0,0,0
Gm30873,8,3,8,1,4,6,2
Gm39045,0,0,0,0,0,0,0
Gm31284,0,0,0,0,0,0,0
Ctxnd1,0,2,1,1,0,4,1
Fah,230,129,223,229,152,323,205
Zfand6,265,75,160,175,84,285,240
2610206C17Rik,0,0,0,0,0,0,0
Gm57784,0,0,0,0,0,0,0
Gm53362,0,0,0,0,0,0,0
Gm6155,4,0,3,5,5,3,4
Or5ae2,0,0,0,0,0,0,0
Gm53363,0,0,0,0,0,0,0
Or5ae1,0,0,0,0,0,0,0
Vmn2r65,0,0,0,0,0,0,0
Vmn2r66,0,0,0,0,0,0,0
Vmn2r67,0,0,0,0,0,0,0
Vmn2r68,0,0,0,0,0,0,0
Vmn2r69,0,0,0,0,0,0,0
Vmn2r70,0,0,0,0,0,0,0
Vmn2r71,0,0,0,0,0,0,0
Vmn2r72,0,0,0,0,0,0,0
Vmn2r73,0,0,0,0,0,0,0
Vmn2r74,0,0,0,0,0,0,0
Vmn2r75,0,0,0,0,0,0,0
Vmn2r76,0,0,0,0,0,0,0
Or14c46,0,0,0,0,0,0,2
Or13g1,0,0,0,0,0,0,0
Or6f1,0,0,0,0,0,0,0
