"Gene","Chr","Start","End","Strand","Length","logFC","logCPM","F","PValue","FDR","control_1","control_2","control_3","knockdown_1","knockdown_2","knockdown_3"
"4930577N17Rik","NC_000069.7",51184182,51185828,"+",1647,0.901234796023411,1.54069473064739,3.83315935395341,0.0770911522767466,0.395787565297112,0.382607551416998,1.05879712119898,1.67698912642695,1.50526006255554,1.97421078844853,2.1496800123419
"4930579G24Rik","NC_000069.7",79536386,79540127,"+",1970,-0.317989970628466,4.2726122045315,2.5882892215863,0.136855049150167,0.486339253483371,4.56086786578394,4.09398058115341,4.5590383736341,3.96441645817879,4.13577654573009,4.22450899127335
"4931406C07Rik","NC_000075.7",15194633,15217836,"-",3181,0.815882757027306,5.34498254550686,22.2841574010635,0.000685665895581338,0.0916116530730383,4.96395167125623,4.97266480381564,4.71443840251848,5.93911252024287,5.60094670316548,5.49406716959542
"4931414P19Rik","NC_000080.7",54821119,54843389,"-",6037,0.108193313277977,3.42563977250304,0.219165969337357,0.64910674722163,0.861387296821727,3.46077334248254,3.49294183855429,3.14200996163758,3.68074045923304,3.52171392314169,3.12338929597895
"4933407K13Rik","NC_000086.8",74769064,74808305,"-",3376,0.664735326956209,1.6329007261814,2.14095344554562,0.172387712847641,0.522813205511311,1.06399483295059,1.05879712119898,1.79314311508787,2.36760517264533,1.30255451083456,1.75190720512167
"4933412E12Rik","NC_000076.7",116786467,116799184,"+",1724,-0.395263935724869,2.48958753442386,1.57507978904826,0.236314757581646,0.586159040992645,2.5911518385325,3.02245021917611,2.18207540977542,2.08134159948079,2.36397439915429,2.46114924268585
"4933427D14Rik","NC_000077.7",72044755,72098308,"-",5567,-0.373389505006011,3.42860270495088,1.80743646571744,0.206739611976783,0.554801646451891,3.82357630223872,3.75449962937953,3.09751622448616,3.48520045842633,3.3252134846271,2.71716870995527
"4933431E20Rik","NC_000069.7",107796166,107803529,"-",5407,0.164824082520073,3.51142520869482,0.465385562743983,0.509676053295276,0.79172137245187,3.19752931216874,3.30972428384785,3.74255542933025,3.85291305811892,3.35987887346571,3.48661959579657
"4933434E20Rik","NC_000069.7",89958941,89969754,"+",1842,0.348960592178762,6.20457967666366,4.44765650486055,0.0594776353818205,0.363960040228136,6.29817564854964,5.8135205360246,5.9076862559308,6.44510138081511,6.20243090324016,6.44504152893702
"4933439C10Rik","NC_000077.7",59396479,59402211,"+",2583,-0.072619857394286,2.36751499498821,0.0260044190454691,0.87490835232424,0.957662429851382,2.15437669260835,2.80869913062234,2.09422497246909,3.07240562731848,1.67712143312687,1.59053768549306
"4933440N22Rik","NC_000072.7",117882767,117885166,"-",2138,-0.702124748508089,1.73209003080261,2.72543217033372,0.128002447898567,0.474423145864918,2.06675183851924,2.31974367503865,1.41219362814258,1.82186614219695,1.15244687792339,0.957808596739451
"5031425E22Rik","NC_000071.7",23587300,23638334,"-",4542,0.121889658320016,3.34045683693807,0.277722200600466,0.608995291063717,0.843970542934417,3.23820623619466,3.13698331674485,3.45578969516597,3.11169170889603,3.45914109814435,3.61806500577262
"5031434O11Rik","NC_000069.7",51467406,51474538,"+",2311,-0.329611266657209,1.95684836610549,0.896516181058112,0.364733939090392,0.69539502263775,1.76655579207879,2.31974367503865,2.09422497246909,1.50526006255554,1.78309583063871,2.1496800123419
"5031439G07Rik","NC_000081.7",84828137,84872503,"-",7241,0.0466310534059841,6.11694931384343,0.124229797108875,0.73136318772373,0.899814845325063,6.09724104350022,6.0990461690423,6.08337863521817,6.06953777172423,6.11380952286355,6.23581835098135
"5033406O09Rik","NC_000078.7",111908425,111910916,"-",1729,0.937663825026452,3.43293315258396,21.3903663950782,0.000798563940412701,0.0967618200978341,2.92596702447778,2.94070961633268,2.90440142713285,3.73206443733977,3.87322111800584,3.84970297115924
"5033421B08Rik","NC_000078.7",8561224,8638094,"+",3683,0.440954918349786,6.64854453129478,8.16540067699406,0.0160456368736719,0.235475219363413,6.36398424479085,6.5030808628856,6.36724570366083,7.10349071905499,6.63276362852003,6.77585436760222
"5430400D12Rik","NC_000073.7",79570378,79576025,"+",5539,0.0587536606663886,3.03487905001296,0.0482502487615252,0.830288448424205,0.940922800795929,3.15567214075682,3.17322583629271,2.61979119336689,3.03201972591611,3.3252134846271,2.71716870995527
"5430405H02Rik","NC_000068.8",156694323,156704865,"-",1509,0.300270188457065,2.05572083217732,0.855578288072196,0.375478132620353,0.70443935560253,1.97345879758014,1.57451089555163,2.18207540977542,1.99992710053569,2.29399398510588,2.26114355753582
"5430416N02Rik","NC_000071.7",100568701,100577394,"-",626,0.271489114015139,5.15210011247741,1.84710838162604,0.202187707827259,0.550406082004392,4.97602758459424,4.96234570174837,5.09997974545618,5.63647248897815,4.89560687224091,5.20443286077737
"5530601H04Rik","NC_000086.8",104084460,104113730,"-",3732,-0.0424761869607328,2.17168694396529,0.00947671570071732,0.924258461206332,0.975640784370033,2.76825054209731,1.2060065440405,2.26488201239723,2.43110014787153,1.78309583063871,2.1496800123419
"5730408K05Rik","NC_000085.7",8865751,8866134,"-",384,-0.638553918255379,2.03405321645556,2.26035712754561,0.161827246520807,0.510797842950723,1.38702636238591,2.25358008780342,2.85179480174196,1.61869267375825,1.67712143312687,1.89702919456543
"5730409E04Rik","NC_000070.7",126503638,126508164,"+",2864,0.578194208482596,1.64085338440085,1.00042387721506,0.339460855452322,0.676452006608884,0.64711639856469,1.2060065440405,2.00067616662666,2.36760517264533,0.576924504074605,2.1496800123419
"5730455P16Rik","NC_000077.7",80251318,80268841,"-",4644,0.752221419073475,3.89747014112572,15.8406792605911,0.00229651976651052,0.120964762316775,3.35377751737055,3.52133734976069,3.59031873076807,4.0877547688899,4.26942003612973,4.30475421684704
"5730552O08Rik","NC_000084.7",77832770,77838270,"+",3940,-0.852318193244808,2.300532512763,7.03239016607911,0.0230889391079664,0.261151907976275,2.87528672344048,2.66338147129405,2.26488201239723,1.61869267375825,2.14294457347419,1.75190720512167
"5830417I10Rik","NC_000069.7",88684364,88736678,"+",9833,-0.266631870481111,5.75143520591468,2.63379968392275,0.133793114665309,0.482454036160451,5.76277803461619,6.1408247901538,5.67767917531401,5.50985454115068,5.67163970424129,5.65579274671669
"5930403L14Rik","NC_000070.7",154715148,154720824,"-",5677,0.85970976944808,1.96259378993403,6.45121041961871,0.0281305147550934,0.279355620854273,1.52493092590977,1.7764917174018,1.25901527761821,2.30118652876018,2.06104310823683,2.5516320406801
"5930430L01Rik","NC_000071.7",148926866,148932025,"-",3986,-0.22582189257348,1.79108069314919,0.277793332958971,0.608976200418083,0.843970542934417,1.87371322506317,1.95363631554836,1.79314311508787,0.746501002068955,2.06104310823683,2.02887820960346
"6030458C11Rik","NC_000081.7",12806012,12824766,"-",10158,-0.357938515635933,4.51894689412357,4.20148048153058,0.0658202020371946,0.377948707295337,4.90200770601805,4.54492015431582,4.57535359852753,4.34015994428724,4.32311141101917,4.33054050408088
"6330418K02Rik","NC_000071.7",138262307,138264923,"+",741,-0.246839955276286,1.44641181278198,0.217307585939367,0.650532052541595,0.861608941930091,1.65079592266726,1.67903314936563,1.25901527761821,1.24752811150876,1.97421078844853,-0.19578307689815
"6820431F20Rik","NC_000074.7",20143848,20172994,"+",4659,0.195633396760792,6.15631965138206,2.02894418299078,0.182946965317206,0.53535442094426,6.02352252209266,6.00163136510015,6.13931982860185,6.12818700678381,6.2586250609824,6.35995576164959
"8030431J09Rik","NC_000068.8",103398987,103457495,"+",58091,0.00620224564454611,1.591690200294,0.000276163068791014,0.98704943904821,0.996600650097889,1.65079592266726,1.7764917174018,1.25901527761821,1.61869267375825,1.43850534879403,1.75190720512167
"8430429K09Rik","NC_000077.7",3402437,3429831,"+",2583,-0.0661705831264387,2.04472908125464,0.0232556042255075,0.881647219775226,0.95903027093082,1.23453295777507,2.66338147129405,1.90063815606268,1.913641969516,2.36397439915429,1.59053768549306
"9030607L20Rik","NC_000068.8",154518458,154528662,"+",8736,-0.288916319374162,2.17377171321022,0.535706663200001,0.480023866362245,0.773516911290596,2.45972491536399,1.46182044596844,2.74045162029011,2.15840608504692,1.78309583063871,2.1496800123419
"9030622O22Rik","NC_000068.8",147786383,147882123,"-",2288,0.706194258287483,4.20035796540303,10.265459456668,0.0087227665655894,0.192674658251205,4.15631942888083,3.70584472554122,3.52462172270805,4.25499542773589,4.69300349422972,4.54396138573352
"9130004C02Rik","NC_000075.7",25161617,25163705,"-",2089,0.287801699010519,2.68396642385296,0.962479469769362,0.348321466837871,0.682951585031496,2.87528672344048,2.3830055180795,2.34319264003948,2.85812197101676,3.05598899153694,2.36460956107877
"9130008F23Rik","NC_000083.7",41186373,41191449,"-",2159,0.0585376822098322,3.49923200644044,0.0255030358510934,0.876107026827278,0.95800143239813,3.99951966097768,3.46397619907908,2.61979119336689,2.85812197101676,3.87322111800584,3.69948066809513
"9130401M01Rik","NC_000081.7",57885666,57897690,"-",1309,-0.46085306281965,5.99783712079087,2.96168747224951,0.114118867222468,0.454274396320675,6.25917749953459,6.17250293485473,6.18256166514946,5.88911521065082,4.87178370634754,6.20826540026483
"9330133O14Rik","NC_000074.7",123170395,123173215,"+",2821,0.0976559042641939,4.0694007597298,0.245516101897063,0.630309659229092,0.854314080843317,3.92672600207469,4.22060005185824,3.88025005640863,3.89855366577352,4.26942003612973,4.16842009359679
"9330151L19Rik","NC_000078.7",69243985,69246642,"+",2546,0.194254630858504,1.71314950208318,0.269074926974044,0.614583793840459,0.845796843060171,1.52493092590977,1.7764917174018,1.55065801426382,1.99992710053569,1.30255451083456,2.02887820960346
"9330188P03Rik","NC_000080.7",105826983,105831363,"+",1082,0.157526450012524,1.90966490038424,0.173378982345398,0.685404118666512,0.880340824439558,1.52493092590977,2.25358008780342,1.55065801426382,1.72385304881176,1.88181564207747,2.36460956107877
"9430015G10Rik","NC_000070.7",156194455,156211720,"+",2660,-0.628924169255292,4.19220028251108,5.30789832208239,0.0424592311136067,0.31709838860305,4.60818935140623,4.39952356724441,4.36622275364437,4.21947024084645,3.05598899153694,4.04924353062138
"9430038I01Rik","NC_000073.7",136977298,137013972,"-",2857,0.452428321669459,3.36279545365712,2.77173320805795,0.12503826763234,0.468668922401615,3.27776765050793,3.13698331674485,2.95515709324725,3.03201972591611,3.63926284439274,3.95292033579608
"9530068E07Rik","NC_000077.7",52287255,52299550,"+",2467,-0.115289144903053,6.78551196183554,0.630827893923788,0.444379190674693,0.747982549244422,6.70601768421821,6.78947195938649,7.01347154388932,6.88847894395122,6.66083799087282,6.61204569612304
"9930012K11Rik","NC_000080.7",70391854,70396951,"-",1986,-0.407467536747752,4.10313378066656,2.87574726733245,0.118903717182071,0.461574247561705,4.35434177115047,4.22060005185824,4.26926646009814,3.29351695090213,4.07448014027016,4.1967371023182
"A130010J15Rik","NC_000067.7",192855777,192860140,"+",4222,-0.1043535417089,3.59096624840815,0.28617595967355,0.603666066109286,0.841767267442196,3.5603788840921,3.75449962937953,3.59031873076807,3.60015964157706,3.52171392314169,3.48661959579657
"A130051J06Rik","NC_000081.7",95685770,95702360,"-",6925,-0.417327584560589,2.4156970354691,1.26320009605033,0.285746990088582,0.633861920107411,2.92596702447778,2.25358008780342,2.5554527502089,2.71239433567871,2.06104310823683,1.40881848446701
"A430005L14Rik","NC_000070.7",154041694,154046382,"+",1098,0.02012766526326,4.67964587378438,0.0122500821470539,0.913927027363647,0.972120353139606,4.39088175069293,4.92031497485383,4.63882974337492,4.65137991497676,4.69300349422972,4.72984100568217
"A630034I12Rik","NC_000070.7",11175962,11191230,"-",12030,-0.463169041931052,1.83654945093672,0.982974385823511,0.343503786390745,0.679809877835441,2.23698284894031,1.7764917174018,2.00067616662666,1.61869267375825,0.576924504074605,2.36460956107877
"A630089N07Rik","NC_000082.7",97863712,97883639,"-",2131,0.84085083275944,1.68155813339339,2.78854738613175,0.124132277299051,0.467994917442672,1.06399483295059,0.497566924794288,2.00067616662666,1.50526006255554,2.4307167545531,1.89702919456543
"A730017L22Rik","NC_000068.8",130714461,130748316,"-",2375,0.160687664955978,1.92086526517776,0.201204545874483,0.66274985855594,0.8675137735605,1.65079592266726,1.57451089555163,2.26488201239723,2.23156192092153,1.88181564207747,1.75190720512167
"A730020M07Rik","NC_000069.7",121428585,121440102,"-",2759,0.0537592282836851,3.02385114957469,0.0309953334942282,0.863552677608166,0.954028010049242,3.27776765050793,3.13698331674485,2.41747046930884,2.60636380966635,3.21592062000991,3.29036331135562
"A830082K12Rik","NC_000079.7",78346136,78384683,"+",2305,0.120815266787467,2.69055032299168,0.167433465052083,0.690510107108572,0.882383187275085,2.97492723588929,2.3830055180795,2.48811059456933,2.90360065398042,2.36397439915429,2.93452949507855
"A930004D18Rik","NC_000068.8",18029998,18042552,"-",3645,-0.124636030601805,2.50541542866343,0.153078224775054,0.703325091556109,0.887991247028323,2.38923070284366,2.71346479097889,2.5554527502089,2.90360065398042,2.06104310823683,2.1496800123419
"A930005H10Rik","NC_000069.7",115675227,115681708,"-",1406,0.156851224589756,3.87065845693091,0.409844075113232,0.535571853130371,0.807619434239319,3.39033161132656,4.09398058115341,3.79921981219419,4.25499542773589,3.72153725497781,3.77654619601075
"A930013F10Rik","NC_000074.7",23124387,23126825,"-",2439,0.0639589214565873,3.60247624398506,0.0600007162125701,0.81114814431587,0.934090715695257,3.74106619916083,3.02245021917611,3.85374245745196,3.85291305811892,3.45914109814435,3.53177856796953
"AA986860","NC_000067.7",130659707,130672359,"+",2915,0.129316522920209,4.29008861350011,0.27998247750874,0.60755885842205,0.843759012913168,4.56086786578394,4.01630236716473,4.02981562624209,3.89855366577352,4.42484759024282,4.67050287405666
"Aaas","NC_000081.7",102246682,102259194,"-",1816,-0.534543427912361,3.70998993703345,2.16057088754276,0.170492411530288,0.520147594947698,4.35434177115047,3.65549149184337,3.68357414279043,2.49191803128121,3.42680663253347,4.07997325789423
"Aacs","NC_000071.7",125552937,125594469,"+",3175,-0.383765125368633,5.78086930136327,3.76674898157507,0.0791837695240011,0.400710105729772,6.14615626224967,6.05602151888524,5.60801780214622,5.53896779067817,5.2774232745217,5.87315009384559
"Aagab","NC_000075.7",63509897,63549179,"+",5341,0.166101776411515,4.54605467305569,0.743075520529979,0.407657728594192,0.72551281797812,4.4265190758366,4.55868527804206,4.40325150291614,4.75426647386096,4.79785881386406,4.22450899127335
"Aak1","NC_000072.7",86826252,86980209,"+",15617,0.151744511718532,5.53834134988864,0.758109978958453,0.403108895060876,0.723132067399913,5.45294446473987,5.43496664614021,5.50105821765741,5.92263852287388,5.4721977560105,5.36276791271975
"Aamdc","NC_000073.7",97199538,97228704,"-",1000,0.36096422829694,3.79812772222694,2.01265356122592,0.184573351728917,0.536496123419307,3.31627310827046,3.54918474372828,3.93184740484928,4.06791679932231,4.21365298442574,3.4400012622036
"Aamp","NC_000067.7",74318999,74324833,"-",2466,-0.400513884155658,7.6496513918119,5.48644050102125,0.0397072560804757,0.31239131598683,7.60860327441205,7.85604861881706,8.01208297530206,7.0863367286116,7.57469995070578,7.59499345983201
"Aar2","NC_000068.8",156389496,156410892,"+",3623,-0.440653164569965,4.90368265098511,5.43803210083491,0.0404318077828883,0.31239131598683,4.97602758459424,5.16491294158538,5.16610567304074,4.83864097796844,4.81044568763149,4.25175635245653
"Aars1","NC_000074.7",111759781,111784237,"+",6346,-0.0619495252639929,5.9563204605533,0.126646370498645,0.728879503743981,0.898406437608324,5.85720709950454,6.13624202025678,5.94583361243807,5.58156489248608,5.99753645824246,6.15152876563874
"Aars2","NC_000083.7",45817473,45831769,"+",4108,-0.599399045827818,4.36728016674074,11.4906264240854,0.0063060944716924,0.170408574669692,4.63889610907334,4.6769957614538,4.5590383736341,4.1266306444246,3.82441059659312,4.16842009359679
"Aarsd1","NC_000077.7",101297489,101308422,"-",1775,-0.377309609772798,5.79845400575923,5.39567175033129,0.0410777731120653,0.314000162646209,6.11373108161006,5.94511007480443,5.84850456218063,5.46505256087122,5.84070612084426,5.44769277176126
"Aasdh","NC_000071.7",77021506,77053376,"-",7949,-0.149634695270442,2.9282032107213,0.336647245523262,0.57383843533935,0.825414574880946,3.19752931216874,3.09980682119028,2.61979119336689,2.94768939735261,2.92321234329378,2.63677331011049
